region_observation_id,country_id,region_id,region_indicator_id,year,value,unit,value_status,source_name,source_url,source_reliability,calculation_method,last_updated,notes
"romania_ialomita_regional_population_change_pct_2024","romania","romania_ialomita","regional_population_change_pct","2024","-1.01","%","计算值","Eurostat regional statistics","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/demo_r_pjanaggr3?sex=T&age=TOTAL&unit=NR","A","(value_2024 / value_2021 - 1) * 100; start_year=2021; end_year=2024; source_indicator=regional_population.","2026-08-15","Historical factual change, not a forecast, risk score, or performance rating."
"romania_ialomita_regional_gdp_per_capita_change_pct_2024","romania","romania_ialomita","regional_gdp_per_capita_change_pct","2024","35.57","%","计算值","Eurostat regional statistics","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10r_3gdp?unit=MIO_EUR | https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/demo_r_pjanaggr3?sex=T&age=TOTAL&unit=NR","A","(value_2024 / value_2021 - 1) * 100; start_year=2021; end_year=2024; source_indicator=regional_gdp_per_capita.","2026-08-15","Historical factual change, not a forecast, risk score, or performance rating."
"romania_iasi_regional_population_change_pct_2024","romania","romania_iasi","regional_population_change_pct","2024","-2.02","%","计算值","Eurostat regional statistics","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/demo_r_pjanaggr3?sex=T&age=TOTAL&unit=NR","A","(value_2024 / value_2021 - 1) * 100; start_year=2021; end_year=2024; source_indicator=regional_population.","2026-08-15","Historical factual change, not a forecast, risk score, or performance rating."
"romania_iasi_regional_gdp_per_capita_change_pct_2024","romania","romania_iasi","regional_gdp_per_capita_change_pct","2024","47.24","%","计算值","Eurostat regional statistics","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10r_3gdp?unit=MIO_EUR | https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/demo_r_pjanaggr3?sex=T&age=TOTAL&unit=NR","A","(value_2024 / value_2021 - 1) * 100; start_year=2021; end_year=2024; source_indicator=regional_gdp_per_capita.","2026-08-15","Historical factual change, not a forecast, risk score, or performance rating."
"romania_ilfov_regional_population_change_pct_2024","romania","romania_ilfov","regional_population_change_pct","2024","15.91","%","计算值","Eurostat regional statistics","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/demo_r_pjanaggr3?sex=T&age=TOTAL&unit=NR","A","(value_2024 / value_2021 - 1) * 100; start_year=2021; end_year=2024; source_indicator=regional_population.","2026-08-15","Historical factual change, not a forecast, risk score, or performance rating."
"romania_ilfov_regional_gdp_per_capita_change_pct_2024","romania","romania_ilfov","regional_gdp_per_capita_change_pct","2024","27.73","%","计算值","Eurostat regional statistics","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10r_3gdp?unit=MIO_EUR | https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/demo_r_pjanaggr3?sex=T&age=TOTAL&unit=NR","A","(value_2024 / value_2021 - 1) * 100; start_year=2021; end_year=2024; source_indicator=regional_gdp_per_capita.","2026-08-15","Historical factual change, not a forecast, risk score, or performance rating."
"romania_maramures_regional_population_change_pct_2024","romania","romania_maramures","regional_population_change_pct","2024","-0.66","%","计算值","Eurostat regional statistics","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/demo_r_pjanaggr3?sex=T&age=TOTAL&unit=NR","A","(value_2024 / value_2021 - 1) * 100; start_year=2021; end_year=2024; source_indicator=regional_population.","2026-08-15","Historical factual change, not a forecast, risk score, or performance rating."
"romania_maramures_regional_gdp_per_capita_change_pct_2024","romania","romania_maramures","regional_gdp_per_capita_change_pct","2024","45.62","%","计算值","Eurostat regional statistics","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10r_3gdp?unit=MIO_EUR | https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/demo_r_pjanaggr3?sex=T&age=TOTAL&unit=NR","A","(value_2024 / value_2021 - 1) * 100; start_year=2021; end_year=2024; source_indicator=regional_gdp_per_capita.","2026-08-15","Historical factual change, not a forecast, risk score, or performance rating."
"romania_mehedinti_regional_population_change_pct_2024","romania","romania_mehedinti","regional_population_change_pct","2024","-2.69","%","计算值","Eurostat regional statistics","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/demo_r_pjanaggr3?sex=T&age=TOTAL&unit=NR","A","(value_2024 / value_2021 - 1) * 100; start_year=2021; end_year=2024; source_indicator=regional_population.","2026-08-15","Historical factual change, not a forecast, risk score, or performance rating."
"romania_mehedinti_regional_gdp_per_capita_change_pct_2024","romania","romania_mehedinti","regional_gdp_per_capita_change_pct","2024","65.38","%","计算值","Eurostat regional statistics","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10r_3gdp?unit=MIO_EUR | https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/demo_r_pjanaggr3?sex=T&age=TOTAL&unit=NR","A","(value_2024 / value_2021 - 1) * 100; start_year=2021; end_year=2024; source_indicator=regional_gdp_per_capita.","2026-08-15","Historical factual change, not a forecast, risk score, or performance rating."
"romania_mures_regional_population_change_pct_2024","romania","romania_mures","regional_population_change_pct","2024","-1.79","%","计算值","Eurostat regional statistics","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/demo_r_pjanaggr3?sex=T&age=TOTAL&unit=NR","A","(value_2024 / value_2021 - 1) * 100; start_year=2021; end_year=2024; source_indicator=regional_population.","2026-08-15","Historical factual change, not a forecast, risk score, or performance rating."
"romania_mures_regional_gdp_per_capita_change_pct_2024","romania","romania_mures","regional_gdp_per_capita_change_pct","2024","44.4","%","计算值","Eurostat regional statistics","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10r_3gdp?unit=MIO_EUR | https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/demo_r_pjanaggr3?sex=T&age=TOTAL&unit=NR","A","(value_2024 / value_2021 - 1) * 100; start_year=2021; end_year=2024; source_indicator=regional_gdp_per_capita.","2026-08-15","Historical factual change, not a forecast, risk score, or performance rating."
"romania_neamt_regional_population_change_pct_2024","romania","romania_neamt","regional_population_change_pct","2024","3.42","%","计算值","Eurostat regional statistics","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/demo_r_pjanaggr3?sex=T&age=TOTAL&unit=NR","A","(value_2024 / value_2021 - 1) * 100; start_year=2021; end_year=2024; source_indicator=regional_population.","2026-08-15","Historical factual change, not a forecast, risk score, or performance rating."
"romania_neamt_regional_gdp_per_capita_change_pct_2024","romania","romania_neamt","regional_gdp_per_capita_change_pct","2024","45.25","%","计算值","Eurostat regional statistics","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10r_3gdp?unit=MIO_EUR | https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/demo_r_pjanaggr3?sex=T&age=TOTAL&unit=NR","A","(value_2024 / value_2021 - 1) * 100; start_year=2021; end_year=2024; source_indicator=regional_gdp_per_capita.","2026-08-15","Historical factual change, not a forecast, risk score, or performance rating."
"romania_olt_regional_population_change_pct_2024","romania","romania_olt","regional_population_change_pct","2024","-2.39","%","计算值","Eurostat regional statistics","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/demo_r_pjanaggr3?sex=T&age=TOTAL&unit=NR","A","(value_2024 / value_2021 - 1) * 100; start_year=2021; end_year=2024; source_indicator=regional_population.","2026-08-15","Historical factual change, not a forecast, risk score, or performance rating."
"romania_olt_regional_gdp_per_capita_change_pct_2024","romania","romania_olt","regional_gdp_per_capita_change_pct","2024","34.5","%","计算值","Eurostat regional statistics","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10r_3gdp?unit=MIO_EUR | https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/demo_r_pjanaggr3?sex=T&age=TOTAL&unit=NR","A","(value_2024 / value_2021 - 1) * 100; start_year=2021; end_year=2024; source_indicator=regional_gdp_per_capita.","2026-08-15","Historical factual change, not a forecast, risk score, or performance rating."
"romania_prahova_regional_population_change_pct_2024","romania","romania_prahova","regional_population_change_pct","2024","-2.05","%","计算值","Eurostat regional statistics","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/demo_r_pjanaggr3?sex=T&age=TOTAL&unit=NR","A","(value_2024 / value_2021 - 1) * 100; start_year=2021; end_year=2024; source_indicator=regional_population.","2026-08-15","Historical factual change, not a forecast, risk score, or performance rating."
"romania_prahova_regional_gdp_per_capita_change_pct_2024","romania","romania_prahova","regional_gdp_per_capita_change_pct","2024","28.54","%","计算值","Eurostat regional statistics","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10r_3gdp?unit=MIO_EUR | https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/demo_r_pjanaggr3?sex=T&age=TOTAL&unit=NR","A","(value_2024 / value_2021 - 1) * 100; start_year=2021; end_year=2024; source_indicator=regional_gdp_per_capita.","2026-08-15","Historical factual change, not a forecast, risk score, or performance rating."
"romania_satu_mare_regional_population_change_pct_2024","romania","romania_satu_mare","regional_population_change_pct","2024","0.43","%","计算值","Eurostat regional statistics","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/demo_r_pjanaggr3?sex=T&age=TOTAL&unit=NR","A","(value_2024 / value_2021 - 1) * 100; start_year=2021; end_year=2024; source_indicator=regional_population.","2026-08-15","Historical factual change, not a forecast, risk score, or performance rating."
"romania_satu_mare_regional_gdp_per_capita_change_pct_2024","romania","romania_satu_mare","regional_gdp_per_capita_change_pct","2024","35.25","%","计算值","Eurostat regional statistics","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10r_3gdp?unit=MIO_EUR | https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/demo_r_pjanaggr3?sex=T&age=TOTAL&unit=NR","A","(value_2024 / value_2021 - 1) * 100; start_year=2021; end_year=2024; source_indicator=regional_gdp_per_capita.","2026-08-15","Historical factual change, not a forecast, risk score, or performance rating."
"romania_salaj_regional_population_change_pct_2024","romania","romania_salaj","regional_population_change_pct","2024","0.77","%","计算值","Eurostat regional statistics","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/demo_r_pjanaggr3?sex=T&age=TOTAL&unit=NR","A","(value_2024 / value_2021 - 1) * 100; start_year=2021; end_year=2024; source_indicator=regional_population.","2026-08-15","Historical factual change, not a forecast, risk score, or performance rating."
"romania_salaj_regional_gdp_per_capita_change_pct_2024","romania","romania_salaj","regional_gdp_per_capita_change_pct","2024","36.31","%","计算值","Eurostat regional statistics","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10r_3gdp?unit=MIO_EUR | https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/demo_r_pjanaggr3?sex=T&age=TOTAL&unit=NR","A","(value_2024 / value_2021 - 1) * 100; start_year=2021; end_year=2024; source_indicator=regional_gdp_per_capita.","2026-08-15","Historical factual change, not a forecast, risk score, or performance rating."
"romania_sibiu_regional_population_change_pct_2024","romania","romania_sibiu","regional_population_change_pct","2024","-1.66","%","计算值","Eurostat regional statistics","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/demo_r_pjanaggr3?sex=T&age=TOTAL&unit=NR","A","(value_2024 / value_2021 - 1) * 100; start_year=2021; end_year=2024; source_indicator=regional_population.","2026-08-15","Historical factual change, not a forecast, risk score, or performance rating."
"romania_sibiu_regional_gdp_per_capita_change_pct_2024","romania","romania_sibiu","regional_gdp_per_capita_change_pct","2024","52.86","%","计算值","Eurostat regional statistics","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10r_3gdp?unit=MIO_EUR | https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/demo_r_pjanaggr3?sex=T&age=TOTAL&unit=NR","A","(value_2024 / value_2021 - 1) * 100; start_year=2021; end_year=2024; source_indicator=regional_gdp_per_capita.","2026-08-15","Historical factual change, not a forecast, risk score, or performance rating."
"romania_suceava_regional_population_change_pct_2024","romania","romania_suceava","regional_population_change_pct","2024","4.05","%","计算值","Eurostat regional statistics","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/demo_r_pjanaggr3?sex=T&age=TOTAL&unit=NR","A","(value_2024 / value_2021 - 1) * 100; start_year=2021; end_year=2024; source_indicator=regional_population.","2026-08-15","Historical factual change, not a forecast, risk score, or performance rating."
"romania_suceava_regional_gdp_per_capita_change_pct_2024","romania","romania_suceava","regional_gdp_per_capita_change_pct","2024","37.93","%","计算值","Eurostat regional statistics","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10r_3gdp?unit=MIO_EUR | https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/demo_r_pjanaggr3?sex=T&age=TOTAL&unit=NR","A","(value_2024 / value_2021 - 1) * 100; start_year=2021; end_year=2024; source_indicator=regional_gdp_per_capita.","2026-08-15","Historical factual change, not a forecast, risk score, or performance rating."
"romania_teleorman_regional_population_change_pct_2024","romania","romania_teleorman","regional_population_change_pct","2024","-2.68","%","计算值","Eurostat regional statistics","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/demo_r_pjanaggr3?sex=T&age=TOTAL&unit=NR","A","(value_2024 / value_2021 - 1) * 100; start_year=2021; end_year=2024; source_indicator=regional_population.","2026-08-15","Historical factual change, not a forecast, risk score, or performance rating."
